"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2003-11-20","16.11","0.49","0.0","52","60","43"
"USW00014739","BOSTON, MA US","2003-11-21","10.07","0.07","0.0","47","50","43"
"USW00014739","BOSTON, MA US","2003-11-22","7.83","0.00","0.0","46","51","40"
"USW00014739","BOSTON, MA US","2003-11-23","7.61","0.00","0.0","43","49","36"
"USW00014739","BOSTON, MA US","2003-11-24","6.49","0.00","0.0","42","49","35"
"USW00014739","BOSTON, MA US","2003-11-25","11.41","0.15","0.0","42","48","35"
"USW00014739","BOSTON, MA US","2003-11-26","8.28","0.00","0.0","39","46","32"
"USW00014739","BOSTON, MA US","2003-11-27","4.92","0.00","0.0","43","47","39"
"USW00014739","BOSTON, MA US","2003-11-28","7.38","0.43","0.0","53","63","43"
"USW00014739","BOSTON, MA US","2003-11-29","23.49","0.12","0.0","50","62","38"
"USW00014739","BOSTON, MA US","2003-11-30","15.66","0.00","0.0","43","47","38"
"USW00014739","BOSTON, MA US","2003-12-01","17.45","0.00","0.0","42","50","34"
"USW00014739","BOSTON, MA US","2003-12-02","17.90","0.01","0.2","26","34","17"
"USW00014739","BOSTON, MA US","2003-12-03","16.78","0.00","0.0","23","30","16"
"USW00014739","BOSTON, MA US","2003-12-04","9.17","0.00","0.0","29","35","22"
"USW00014739","BOSTON, MA US","2003-12-05","12.75","0.07","0.7","26","33","19"
"USW00014739","BOSTON, MA US","2003-12-06","25.05","1.49","11.9","28","34","22"
"USW00014739","BOSTON, MA US","2003-12-07","19.91","0.54","4.3","28","30","25"
"USW00014739","BOSTON, MA US","2003-12-08","12.75","0.00","0.0","31","36","26"
"USW00014739","BOSTON, MA US","2003-12-09","4.70","0.00","0.0","29","34","23"
"USW00014739","BOSTON, MA US","2003-12-10","6.04","0.00","0.0","36","40","31"
"USW00014739","BOSTON, MA US","2003-12-11","14.99","0.69","0.0","45","50","39"
"USW00014739","BOSTON, MA US","2003-12-12","18.57","0.00","0.0","37","42","32"
"USW00014739","BOSTON, MA US","2003-12-13","12.30","0.00","0.0","26","32","19"
"USW00014739","BOSTON, MA US","2003-12-14","15.43","0.66","4.4","28","38","17"
"USW00014739","BOSTON, MA US","2003-12-15","23.04","0.83","0.0","36","41","30"
"USW00014739","BOSTON, MA US","2003-12-16","10.07","0.00","0.0","35","42","28"
"USW00014739","BOSTON, MA US","2003-12-17","15.66","0.35","0.0","43","54","32"
"USW00014739","BOSTON, MA US","2003-12-18","20.80","0.00","0.0","38","43","32"
"USW00014739","BOSTON, MA US","2003-12-19","9.40","0.00","0.0","36","41","30"
"USW00014739","BOSTON, MA US","2003-12-20","8.72","0.00","0.0","33","38","28"
"USW00014739","BOSTON, MA US","2003-12-21","12.97","0.00","0.0","29","36","22"
"USW00014739","BOSTON, MA US","2003-12-22","9.84","0.00","0.0","42","50","34"
"USW00014739","BOSTON, MA US","2003-12-23","8.50","0.00","0.0","46","54","38"
"USW00014739","BOSTON, MA US","2003-12-24","13.42","0.36","0.0","51","58","44"
"USW00014739","BOSTON, MA US","2003-12-25","10.29","0.06","0.0","45","54","36"
"USW00014739","BOSTON, MA US","2003-12-26","16.55","0.00","0.0","37","40","33"
"USW00014739","BOSTON, MA US","2003-12-27","12.08","0.00","0.0","41","48","33"
"USW00014739","BOSTON, MA US","2003-12-28","6.04","0.00","0.0","42","53","30"
"USW00014739","BOSTON, MA US","2003-12-29","9.17","0.00","0.0","47","58","36"
"USW00014739","BOSTON, MA US","2003-12-30","17.22","0.00","0.0","47","55","39"
"USW00014739","BOSTON, MA US","2003-12-31","14.76","0.00","0.0","42","46","38"
"USW00014739","BOSTON, MA US","2004-01-01","12.75","0.00","0.0","39","44","34"
"USW00014739","BOSTON, MA US","2004-01-02","4.47","0.06","0.3","33","39","27"
"USW00014739","BOSTON, MA US","2004-01-03","3.58","0.16","0.0","41","47","35"
"USW00014739","BOSTON, MA US","2004-01-04","8.72","0.17","0.0","42","50","34"
"USW00014739","BOSTON, MA US","2004-01-05","12.30","0.29","0.0","35","37","32"
"USW00014739","BOSTON, MA US","2004-01-06","16.33","0.01","0.2","28","35","21"
"USW00014739","BOSTON, MA US","2004-01-07","17.90","0.00","0.0","20","23","17"
"USW00014739","BOSTON, MA US","2004-01-08","17.67","0.00","0.0","15","21","9"
"USW00014739","BOSTON, MA US","2004-01-09","15.88","0.00","0.0","5","9","1"
"USW00014739","BOSTON, MA US","2004-01-10","13.87","0.00","0.0","6","14","-3"
"USW00014739","BOSTON, MA US","2004-01-11","12.53","0.00","0.0","14","24","3"
"USW00014739","BOSTON, MA US","2004-01-12","8.72","0.09","1.1","28","33","23"
"USW00014739","BOSTON, MA US","2004-01-13","16.55","0.00","0.0","24","40","8"
"USW00014739","BOSTON, MA US","2004-01-14","13.20","0.00","0.0","2","8","-4"
"USW00014739","BOSTON, MA US","2004-01-15","16.33","0.01","0.2","2","8","-5"
"USW00014739","BOSTON, MA US","2004-01-16","22.82","0.00","0.0","4","14","-7"
"USW00014739","BOSTON, MA US","2004-01-17","17.45","0.00","0.0","26","38","13"
"USW00014739","BOSTON, MA US","2004-01-18","8.05","0.15","1.6","31","34","28"
"USW00014739","BOSTON, MA US","2004-01-19","17.67","0.00","0.0","23","28","17"
"USW00014739","BOSTON, MA US","2004-01-20","17.90","0.00","0.0","20","25","15"
"USW00014739","BOSTON, MA US","2004-01-21","10.29","0.00","0.0","22","29","15"
"USW00014739","BOSTON, MA US","2004-01-22","12.75","0.00","0.0","27","36","18"
"USW00014739","BOSTON, MA US","2004-01-23","18.34","0.00","0.0","17","22","11"
"USW00014739","BOSTON, MA US","2004-01-24","16.11","0.00","0.0","13","19","6"
"USW00014739","BOSTON, MA US","2004-01-25","14.99","0.00","0.0","9","16","1"
"USW00014739","BOSTON, MA US","2004-01-26","9.17","0.00","0.0","12","19","5"
"USW00014739","BOSTON, MA US","2004-01-27","8.05","0.00","0.0","18","24","12"
"USW00014739","BOSTON, MA US","2004-01-28","11.41","0.07","1.5","25","28","22"
"USW00014739","BOSTON, MA US","2004-01-29","19.91","0.00","0.0","23","27","18"
"USW00014739","BOSTON, MA US","2004-01-30","17.45","0.00","0.0","21","26","16"
"USW00014739","BOSTON, MA US","2004-01-31","14.76","0.00","0.0","21","27","15"
"USW00014739","BOSTON, MA US","2004-02-01","13.65","0.00","0.0","25","35","15"
"USW00014739","BOSTON, MA US","2004-02-02","7.16","0.00","0.0","30","36","23"
"USW00014739","BOSTON, MA US","2004-02-03","10.29","0.44","0.0","32","41","23"
"USW00014739","BOSTON, MA US","2004-02-04","17.45","0.00","0.0","37","44","29"
"USW00014739","BOSTON, MA US","2004-02-05","13.87","0.00","0.0","32","37","27"
"USW00014739","BOSTON, MA US","2004-02-06","6.04","0.90","2.4","31","34","27"
"USW00014739","BOSTON, MA US","2004-02-07","10.96","0.10","0.0","34","41","27"
"USW00014739","BOSTON, MA US","2004-02-08","17.00","0.00","0.0","22","28","16"
"USW00014739","BOSTON, MA US","2004-02-09","16.33","0.00","0.0","34","43","24"
"USW00014739","BOSTON, MA US","2004-02-10","9.40","0.00","0.0","41","47","34"
"USW00014739","BOSTON, MA US","2004-02-11","14.99","0.00","0.0","33","39","27"
"USW00014739","BOSTON, MA US","2004-02-12","10.29","0.00","0.0","29","37","21"
"USW00014739","BOSTON, MA US","2004-02-13","14.76","0.00","0.0","36","41","31"
"USW00014739","BOSTON, MA US","2004-02-14","13.87","0.00","0.0","37","42","32"
"USW00014739","BOSTON, MA US","2004-02-15","13.42","0.00","0.0","25","34","15"
"USW00014739","BOSTON, MA US","2004-02-16","9.62","0.00","0.0","21","30","12"
"USW00014739","BOSTON, MA US","2004-02-17","8.50","0.00","0.0","22","30","14"
"USW00014739","BOSTON, MA US","2004-02-18","12.97","0.00","0.0","30","32","28"
"USW00014739","BOSTON, MA US","2004-02-19","16.33","0.00","0.0","34","43","25"
"USW00014739","BOSTON, MA US","2004-02-20","8.72","0.00","0.0","34","40","28"
"USW00014739","BOSTON, MA US","2004-02-21","9.40","0.01","0.0","37","41","33"
"USW00014739","BOSTON, MA US","2004-02-22","12.75","0.00","0.0","38","42","33"
"USW00014739","BOSTON, MA US","2004-02-23","12.75","0.00","0.0","38","46","30"
"USW00014739","BOSTON, MA US","2004-02-24","9.62","0.00","0.0","33","39","27"
"USW00014739","BOSTON, MA US","2004-02-25","12.53","0.00","0.0","34","43","24"
"USW00014739","BOSTON, MA US","2004-02-26","11.63","0.00","0.0","35","43","27"
"USW00014739","BOSTON, MA US","2004-02-27","12.30","0.00","0.0","41","48","34"
"USW00014739","BOSTON, MA US","2004-02-28","10.29","0.00","0.0","43","55","31"
"USW00014739","BOSTON, MA US","2004-02-29","8.50","0.00","0.0","43","55","31"
"USW00014739","BOSTON, MA US","2004-03-01","10.51","0.00","0.0","45","50","39"
"USW00014739","BOSTON, MA US","2004-03-02","12.53","0.03","0.0","52","66","38"
"USW00014739","BOSTON, MA US","2004-03-03","13.65","0.00","0.0","49","55","43"
"USW00014739","BOSTON, MA US","2004-03-04","7.38","0.09","0.0","45","51","38"
"USW00014739","BOSTON, MA US","2004-03-05","5.82","0.00","0.0","41","46","36"
"USW00014739","BOSTON, MA US","2004-03-06","15.66","0.16","0.0","51","60","41"
"USW00014739","BOSTON, MA US","2004-03-07","12.53","0.00","0.0","42","48","36"
"USW00014739","BOSTON, MA US","2004-03-08","13.87","0.11","0.9","34","38","30"
"USW00014739","BOSTON, MA US","2004-03-09","6.71","0.01","0.0","32","34","29"
"USW00014739","BOSTON, MA US","2004-03-10","9.62","0.00","0.0","35","40","29"
"USW00014739","BOSTON, MA US","2004-03-11","14.09","0.00","0.0","40","47","32"
"USW00014739","BOSTON, MA US","2004-03-12","14.54","0.06","0.1","41","51","31"
"USW00014739","BOSTON, MA US","2004-03-13","18.34","0.00","0.0","38","45","30"
"USW00014739","BOSTON, MA US","2004-03-14","11.86","0.00","0.0","34","43","25"
"USW00014739","BOSTON, MA US","2004-03-15","16.33","0.00","0.0","45","52","37"
"USW00014739","BOSTON, MA US","2004-03-16","15.21","0.65","6.5","33","38","27"
"USW00014739","BOSTON, MA US","2004-03-17","19.24","0.27","2.7","28","31","24"
"USW00014739","BOSTON, MA US","2004-03-18","10.74","0.02","0.4","28","29","26"
"USW00014739","BOSTON, MA US","2004-03-19","12.97","0.00","0.0","31","34","27"
"USW00014739","BOSTON, MA US","2004-03-20","11.18","0.17","0.0","35","42","27"
"USW00014739","BOSTON, MA US","2004-03-21","14.99","0.30","0.0","41","50","31"
"USW00014739","BOSTON, MA US","2004-03-22","16.11","0.00","0.0","28","32","23"
"USW00014739","BOSTON, MA US","2004-03-23","14.09","0.00","0.0","32","42","21"
"USW00014739","BOSTON, MA US","2004-03-24","9.40","0.00","0.0","37","44","30"
"USW00014739","BOSTON, MA US","2004-03-25","10.51","0.00","0.0","47","54","39"
"USW00014739","BOSTON, MA US","2004-03-26","9.40","0.01","0.0","56","67","44"
"USW00014739","BOSTON, MA US","2004-03-27","12.53","0.18","0.0","56","66","45"
"USW00014739","BOSTON, MA US","2004-03-28","18.12","0.00","0.0","41","47","35"
"USW00014739","BOSTON, MA US","2004-03-29","13.20","0.00","0.0","37","41","33"
"USW00014739","BOSTON, MA US","2004-03-30","8.95","0.00","0.0","37","40","33"
"USW00014739","BOSTON, MA US","2004-03-31","13.42","1.32","0.0","40","41","38"
"USW00014739","BOSTON, MA US","2004-04-01","19.46","4.29","0.0","41","43","39"
"USW00014739","BOSTON, MA US","2004-04-02","16.33","0.42","0.0","39","40","38"
"USW00014739","BOSTON, MA US","2004-04-03","9.40","0.00","0.0","40","41","38"
"USW00014739","BOSTON, MA US","2004-04-04","5.82","0.22","0.0","42","45","39"
"USW00014739","BOSTON, MA US","2004-04-05","19.91","0.04","0.0","37","42","31"
"USW00014739","BOSTON, MA US","2004-04-06","17.00","0.00","0.0","41","52","30"
"USW00014739","BOSTON, MA US","2004-04-07","12.75","0.00","0.0","47","56","38"
"USW00014739","BOSTON, MA US","2004-04-08","10.96","0.00","0.0","45","52","38"
"USW00014739","BOSTON, MA US","2004-04-09","10.51","0.00","0.0","51","59","43"
"USW00014739","BOSTON, MA US","2004-04-10","13.20","0.00","0.0","50","58","41"
"USW00014739","BOSTON, MA US","2004-04-11","8.50","0.00","0.0","44","48","39"
"USW00014739","BOSTON, MA US","2004-04-12","11.86","0.04","0.0","44","49","38"
"USW00014739","BOSTON, MA US","2004-04-13","13.65","1.97","0.0","50","60","40"
"USW00014739","BOSTON, MA US","2004-04-14","9.62","0.26","0.0","54","61","47"
"USW00014739","BOSTON, MA US","2004-04-15","13.42","0.11","0.0","47","53","41"
"USW00014739","BOSTON, MA US","2004-04-16","12.75","0.00","0.0","45","52","37"
"USW00014739","BOSTON, MA US","2004-04-17","8.28","0.00","0.0","54","72","36"
"USW00014739","BOSTON, MA US","2004-04-18","8.95","0.00","0.0","55","62","48"
"USW00014739","BOSTON, MA US","2004-04-19","14.99","0.00","0.0","65","86","44"
"USW00014739","BOSTON, MA US","2004-04-20","11.86","0.00","0.0","59","72","46"
"USW00014739","BOSTON, MA US","2004-04-21","12.08","0.00","0.0","52","61","43"
"USW00014739","BOSTON, MA US","2004-04-22","11.18","0.00","0.0","65","81","49"
"USW00014739","BOSTON, MA US","2004-04-23","10.74","0.99","0.0","53","57","42"
"USW00014739","BOSTON, MA US","2004-04-24","12.75","0.02","0.0","54","65","42"
"USW00014739","BOSTON, MA US","2004-04-25","12.53","0.03","0.0","43","47","38"
"USW00014739","BOSTON, MA US","2004-04-26","6.93","0.82","0.0","47","53","40"
"USW00014739","BOSTON, MA US","2004-04-27","7.61","0.36","0.0","50","55","45"
"USW00014739","BOSTON, MA US","2004-04-28","14.54","0.00","0.0","53","58","47"
"USW00014739","BOSTON, MA US","2004-04-29","15.43","0.00","0.0","59","74","43"
"USW00014739","BOSTON, MA US","2004-04-30","14.99","0.00","0.0","68","81","55"
"USW00014739","BOSTON, MA US","2004-05-01","14.09","0.00","0.0","67","80","53"
"USW00014739","BOSTON, MA US","2004-05-02","14.54","0.02","0.0","68","76","59"
"USW00014739","BOSTON, MA US","2004-05-03","9.17","0.61","0.0","58","65","51"
"USW00014739","BOSTON, MA US","2004-05-04","16.55","0.20","0.0","51","58","43"
"USW00014739","BOSTON, MA US","2004-05-05","10.51","0.00","0.0","53","66","40"
"USW00014739","BOSTON, MA US","2004-05-06","9.84","0.00","0.0","56","65","47"
"USW00014739","BOSTON, MA US","2004-05-07","14.99","0.02","0.0","68","84","52"
"USW00014739","BOSTON, MA US","2004-05-08","12.53","0.00","0.0","51","57","45"
"USW00014739","BOSTON, MA US","2004-05-09","10.51","0.19","0.0","53","58","48"
"USW00014739","BOSTON, MA US","2004-05-10","8.72","0.00","0.0","56","65","47"
"USW00014739","BOSTON, MA US","2004-05-11","10.29","0.00","0.0","70","85","55"
"USW00014739","BOSTON, MA US","2004-05-12","6.49","0.00","0.0","65","73","57"
"USW00014739","BOSTON, MA US","2004-05-13","13.20","0.00","0.0","56","66","46"
"USW00014739","BOSTON, MA US","2004-05-14","7.83","0.00","0.0","58","69","46"
"USW00014739","BOSTON, MA US","2004-05-15","12.08","0.00","0.0","75","89","61"
"USW00014739","BOSTON, MA US","2004-05-16","8.50","0.10","0.0","62","73","51"
"USW00014739","BOSTON, MA US","2004-05-17","10.29","0.00","0.0","57","64","50"
"USW00014739","BOSTON, MA US","2004-05-18","13.65","0.22","0.0","64","75","53"
"USW00014739","BOSTON, MA US","2004-05-19","9.62","0.00","0.0","63","70","56"
"USW00014739","BOSTON, MA US","2004-05-20","11.18","0.00","0.0","62","72","52"
"USW00014739","BOSTON, MA US","2004-05-21","8.28","0.00","0.0","66","77","54"
"USW00014739","BOSTON, MA US","2004-05-22","9.62","0.03","0.0","55","61","48"
"USW00014739","BOSTON, MA US","2004-05-23","7.16","0.03","0.0","53","58","48"
"USW00014739","BOSTON, MA US","2004-05-24","9.84","0.67","0.0","52","54","49"
"USW00014739","BOSTON, MA US","2004-05-25","10.07","0.00","0.0","51","52","49"
"USW00014739","BOSTON, MA US","2004-05-26","7.83","0.08","0.0","50","52","47"
"USW00014739","BOSTON, MA US","2004-05-27","7.61","0.41","0.0","57","64","50"
"USW00014739","BOSTON, MA US","2004-05-28","7.61","0.49","0.0","57","61","53"
"USW00014739","BOSTON, MA US","2004-05-29","15.43","0.00","0.0","57","62","51"
"USW00014739","BOSTON, MA US","2004-05-30","11.63","0.00","0.0","61","71","51"
"USW00014739","BOSTON, MA US","2004-05-31","8.72","0.00","0.0","57","64","49"
"USW00014739","BOSTON, MA US","2004-06-01","10.07","0.25","0.0","52","55","49"
"USW00014739","BOSTON, MA US","2004-06-02","8.72","0.49","0.0","62","75","49"
"USW00014739","BOSTON, MA US","2004-06-03","8.72","0.10","0.0","64","74","54"
"USW00014739","BOSTON, MA US","2004-06-04","9.17","0.00","0.0","64","74","53"
"USW00014739","BOSTON, MA US","2004-06-05","10.07","0.00","0.0","58","63","53"
"USW00014739","BOSTON, MA US","2004-06-06","12.53","0.16","0.0","55","58","51"
"USW00014739","BOSTON, MA US","2004-06-07","7.16","0.00","0.0","58","66","50"
"USW00014739","BOSTON, MA US","2004-06-08","9.40","0.00","0.0","70","87","53"
"USW00014739","BOSTON, MA US","2004-06-09","13.20","0.12","0.0","82","93","70"
"USW00014739","BOSTON, MA US","2004-06-10","9.17","0.01","0.0","66","73","59"
"USW00014739","BOSTON, MA US","2004-06-11","9.84","0.00","0.0","63","70","55"
"USW00014739","BOSTON, MA US","2004-06-12","11.18","0.00","0.0","60","65","54"
"USW00014739","BOSTON, MA US","2004-06-13","13.87","0.00","0.0","66","77","54"
"USW00014739","BOSTON, MA US","2004-06-14","12.75","0.00","0.0","66","73","58"
"USW00014739","BOSTON, MA US","2004-06-15","13.20","0.00","0.0","77","89","65"
"USW00014739","BOSTON, MA US","2004-06-16","9.40","0.00","0.0","75","81","69"
"USW00014739","BOSTON, MA US","2004-06-17","4.92","0.01","0.0","72","82","62"
"USW00014739","BOSTON, MA US","2004-06-18","5.59","0.09","0.0","63","66","60"
"USW00014739","BOSTON, MA US","2004-06-19","11.63","0.00","0.0","70","82","58"
"USW00014739","BOSTON, MA US","2004-06-20","13.87","0.00","0.0","65","74","56"
"USW00014739","BOSTON, MA US","2004-06-21","13.20","0.00","0.0","69","78","59"
"USW00014739","BOSTON, MA US","2004-06-22","11.63","0.00","0.0","69","76","61"
"USW00014739","BOSTON, MA US","2004-06-23","9.17","0.00","0.0","74","84","64"
"USW00014739","BOSTON, MA US","2004-06-24","8.72","0.00","0.0","68","76","59"
"USW00014739","BOSTON, MA US","2004-06-25","9.84","0.20","0.0","70","78","61"
"USW00014739","BOSTON, MA US","2004-06-26","7.61","0.48","0.0","67","71","62"
"USW00014739","BOSTON, MA US","2004-06-27","13.87","0.00","0.0","68","78","58"
"USW00014739","BOSTON, MA US","2004-06-28","10.07","0.00","0.0","71","78","63"
"USW00014739","BOSTON, MA US","2004-06-29","8.50","0.04","0.0","64","68","59"
"USW00014739","BOSTON, MA US","2004-06-30","10.29","0.00","0.0","74","84","63"
"USW00014739","BOSTON, MA US","2004-07-01","9.84","0.11","0.0","74","85","63"
"USW00014739","BOSTON, MA US","2004-07-02","10.29","0.70","0.0","74","84","63"
"USW00014739","BOSTON, MA US","2004-07-03","8.50","0.00","0.0","71","76","65"
"USW00014739","BOSTON, MA US","2004-07-04","9.17","0.00","0.0","68","72","63"
"USW00014739","BOSTON, MA US","2004-07-05","9.40","0.88","0.0","69","73","65"
"USW00014739","BOSTON, MA US","2004-07-06","5.82","0.00","0.0","73","80","66"
"USW00014739","BOSTON, MA US","2004-07-07","8.72","0.00","0.0","70","74","65"
"USW00014739","BOSTON, MA US","2004-07-08","6.93","0.06","0.0","69","73","64"
"USW00014739","BOSTON, MA US","2004-07-09","10.51","0.00","0.0","70","79","61"
"USW00014739","BOSTON, MA US","2004-07-10","10.96","0.00","0.0","74","83","64"
"USW00014739","BOSTON, MA US","2004-07-11","9.40","0.00","0.0","68","73","63"
"USW00014739","BOSTON, MA US","2004-07-12","9.17","0.00","0.0","71","78","63"
"USW00014739","BOSTON, MA US","2004-07-13","11.63","0.17","0.0","65","67","62"
"USW00014739","BOSTON, MA US","2004-07-14","11.41","0.44","0.0","65","67","62"
"USW00014739","BOSTON, MA US","2004-07-15","9.17","0.00","0.0","70","79","60"
"USW00014739","BOSTON, MA US","2004-07-16","12.53","0.00","0.0","73","81","64"
"USW00014739","BOSTON, MA US","2004-07-17","8.28","0.00","0.0","77","85","69"
"USW00014739","BOSTON, MA US","2004-07-18","8.95","0.00","0.0","72","77","66"
"USW00014739","BOSTON, MA US","2004-07-19","6.71","0.04","0.0","68","71","65"
"USW00014739","BOSTON, MA US","2004-07-20","7.61","0.00","0.0","77","87","67"
"USW00014739","BOSTON, MA US","2004-07-21","6.93","0.00","0.0","75","81","69"
"USW00014739","BOSTON, MA US","2004-07-22","8.95","0.00","0.0","78","87","69"
"USW00014739","BOSTON, MA US","2004-07-23","12.53","0.00","0.0","77","85","69"
"USW00014739","BOSTON, MA US","2004-07-24","10.74","1.20","0.0","69","75","62"
"USW00014739","BOSTON, MA US","2004-07-25","8.28","0.00","0.0","67","72","61"
"USW00014739","BOSTON, MA US","2004-07-26","6.26","0.00","0.0","67","72","61"
